"","longitude","latitude","price","room_type","minimum_nights","number_of_reviews","review_scores_value","calculated_host_listings_count","bedrooms","reviews_per_month","beds","accommodates","availability_30","availability_60","availability_90","instant_bookable","Distancia_Centro","Distancia_Norte","Distancia_Sur","logprice","tv_ports","phone_ports","Vecinos","Piso","ventanas"
"170",-3.69654,40.40319,149,"Entire home/apt",3,22,9,1,3,0.24,6,8,0,0,0,"f",1.6,7.7,2.7,5.00394630594546,4,2,2,4,4
"171",-3.71201,40.41103,119,"Entire home/apt",1,330,9,1,3,3.6,4,6,30,60,90,"t",1,7.2,2.5,4.77912349311153,3,4,1,5,5
"172",-3.71149,40.42134,65,"Entire home/apt",5,41,10,1,1,0.43,1,2,0,0,0,"f",0.9,6.1,3.6,4.17438726989564,2,1,2,5,1
"173",-3.63344,40.43638,46,"Entire home/apt",4,229,10,1,2,2.42,2,3,22,52,82,"f",6.3,5.7,9.2,3.8286413964891,2,2,3,1,4
"174",-3.7078,40.41499,80,"Entire home/apt",3,247,10,1,1,2.63,1,2,0,0,0,"f",0.4,6.7,3,4.38202663467388,1,3,3,3,4
"175",-3.69861,40.42184,85.71,"Entire home/apt",1,139,9,2,2,1.5,2,4,14,44,74,"t",0.7,5.7,4.1,4.45096950491079,4,3,2,1,5
"176",-3.69977,40.42132,126,"Entire home/apt",4,255,9,3,1,2.72,1,2,0,0,0,"t",0.6,5.8,4,4.83628190695148,3,1,1,1,3
"177",-3.69567,40.4112,55,"Entire home/apt",2,245,9,4,2,2.65,2,4,0,0,0,"f",0.9,6.8,3.3,4.00733318523247,1,2,2,5,3
"178",-3.69624,40.42329,65,"Entire home/apt",3,215,10,1,1,2.29,1,2,29,59,89,"t",0.9,5.5,4.3,4.17438726989564,2,1,1,3,2
"179",-3.70399,40.42609,135,"Entire home/apt",2,122,10,1,2,1.59,2,4,0,0,0,"f",1,5.4,4.3,4.90527477843843,3,4,1,2,4
"180",-3.69755,40.41023,65,"Entire home/apt",5,36,9,1,1,0.39,2,4,0,0,0,"f",0.9,7,3.1,4.17438726989564,2,2,2,6,2
"181",-3.69688,40.43611,45,"Entire home/apt",3,9,9,1,1,0.12,0,3,29,59,89,"f",2.2,4.2,5.5,3.80666248977032,2,2,3,6,1
"182",-3.70393,40.42571,56,"Entire home/apt",2,183,9,4,1,1.95,2,4,0,0,0,"f",1,5.4,4.2,4.02535169073515,3,1,1,2,4
"183",-3.58387,40.46906,75,"Entire home/apt",1,181,10,1,4,2.02,7,8,26,45,75,"f",11.7,8.4,14.7,4.31748811353631,2,1,1,5,6
"184",-3.70631,40.41901,63,"Entire home/apt",1,247,9,3,1,2.66,1,2,0,0,0,"f",0.4,6.2,3.5,4.14313472639153,1,4,1,4,4
"185",-3.70885,40.44802,114,"Entire home/apt",7,10,10,1,1,0.26,1,2,0,0,0,"f",3.5,3.5,6.5,4.7361984483945,3,3,2,2,2
"186",-3.68651,40.42306,180,"Entire home/apt",3,20,10,1,2,0.67,3,4,29,59,89,"f",1.6,5.4,4.8,5.19295685089021,1,2,3,3,5
"187",-3.70951,40.41601,75,"Entire home/apt",2,42,9,1,1,0.84,2,4,28,58,88,"t",0.5,6.6,3.1,4.31748811353631,1,4,2,3,4
"188",-3.65036,40.40538,140,"Entire home/apt",3,80,10,4,4,0.88,0,8,27,57,87,"t",4.7,7.9,6.5,4.9416424226093,3,2,2,3,5
"189",-3.70645,40.41888,164,"Entire home/apt",2,50,9,3,3,0.55,3,8,0,27,57,"f",0.4,6.2,3.5,5.0998664278242,2,1,1,1,6
"190",-3.70442,40.42296,65,"Entire home/apt",4,34,9,1,1,0.56,0,2,0,0,0,"f",0.7,5.7,3.9,4.17438726989564,1,3,3,4,2
"191",-3.70898,40.42918,95,"Entire home/apt",8,50,10,1,1,0.68,1,2,23,53,83,"f",1.5,5.3,4.4,4.55387689160054,3,3,2,4,4
"192",-3.70121,40.41403,70,"Entire home/apt",3,92,9,3,1,0.99,1,3,29,59,89,"f",0.4,6.6,3.2,4.24849524204936,4,3,3,5,3
"193",-3.71139,40.40964,55,"Entire home/apt",1,288,9,4,1,3.19,2,4,0,2,2,"t",1,7.3,2.3,4.00733318523247,3,1,3,6,4
"194",-3.7009,40.40956,51,"Entire home/apt",2,318,9,1,1,3.38,2,3,30,60,90,"f",0.8,7.1,2.9,3.93182563272433,1,4,3,1,2
"195",-3.70326,40.40982,61,"Entire home/apt",4,237,9,2,1,2.61,3,4,0,0,0,"t",0.8,7.1,2.8,4.11087386417331,3,3,1,5,3
"196",-3.70392,40.42826,53,"Entire home/apt",5,31,9,32,1,0.44,1,2,0,0,0,"t",1.3,5.2,4.5,3.97029191355212,4,1,2,2,1
"197",-3.6996,40.40849,101,"Entire home/apt",2,1,10,3,2,0.01,1,4,1,1,1,"f",1,7.2,2.9,4.61512051684126,3,3,3,2,4
"198",-3.70875,40.42336,100,"Entire home/apt",1,189,10,1,1,2.21,2,3,29,59,89,"t",0.9,5.8,3.8,4.60517018598809,3,1,3,2,4
"199",-3.70319,40.40226,85,"Entire home/apt",3,137,10,1,2,1.51,4,4,27,57,87,"f",1.6,7.9,2.2,4.44265125649032,3,2,3,6,4
"200",-3.67384,40.42484,124,"Entire home/apt",3,105,9,7,3,1.18,5,6,0,0,0,"t",2.7,5.3,5.7,4.82028156560504,1,2,3,4,6
"201",-3.71182,40.43834,105,"Entire home/apt",4,53,10,1,3,0.59,6,5,1,1,1,"f",2.5,4.5,5.4,4.65396035015752,1,2,3,1,5
"202",-3.7042,40.42452,91,"Entire home/apt",3,323,10,6,1,3.56,1,2,29,59,89,"t",0.9,5.6,4.1,4.51085950651685,2,3,2,6,4
"203",-3.69986,40.42719,80,"Entire home/apt",2,6,10,1,1,0.07,1,2,0,0,0,"f",1.2,5.2,4.5,4.38202663467388,2,3,2,3,1
"204",-3.70818,40.39465,63,"Entire home/apt",1,150,9,1,1,2.29,1,2,29,59,89,"f",2.5,8.9,1.4,4.14313472639153,1,4,2,1,1
"205",-3.68601,40.47115,53,"Entire home/apt",2,50,9,4,1,0.55,4,2,7,7,15,"t",6.2,0.3,9.5,3.97029191355212,3,3,2,2,4
"206",-3.71208,40.41846,132,"Entire home/apt",1,95,10,2,2,1.22,2,4,18,48,78,"f",0.8,6.4,3.2,4.88280192258637,1,1,1,5,5
"207",-3.69952,40.40766,64,"Entire home/apt",6,75,9,2,1,0.82,2,4,4,5,6,"f",1.1,7.3,2.8,4.15888308335967,1,2,1,1,3
"208",-3.70589,40.42013,73,"Entire home/apt",2,319,9,12,2,3.51,3,4,7,37,67,"t",0.4,6.1,3.6,4.29045944114839,3,4,1,5,3
"209",-3.70505,40.41871,43,"Entire home/apt",2,326,10,12,1,3.65,1,4,12,42,72,"t",0.3,6.2,3.5,3.76120011569356,1,1,3,5,2
"210",-3.70725,40.42116,99,"Entire home/apt",2,293,9,12,2,3.28,3,6,23,53,83,"f",0.6,6,3.7,4.59511985013459,2,3,2,3,2
"211",-3.69935,40.41513,82,"Entire home/apt",3,160,10,1,1,1.75,2,2,13,13,13,"f",0.4,6.5,3.4,4.40671924726425,3,1,2,5,2
"212",-3.6793,40.42503,60,"Entire home/apt",2,73,9,2,1,0.81,0,4,2,2,27,"f",2.2,5.2,5.4,4.0943445622221,2,2,1,4,2
"213",-3.7027,40.4211,130,"Entire home/apt",3,123,10,1,2,1.44,2,4,29,59,89,"f",0.5,5.9,3.8,4.86753445045558,4,1,1,1,3
"214",-3.70109,40.42434,72,"Entire home/apt",1,147,9,5,2,1.62,3,5,30,60,90,"t",0.9,5.5,4.2,4.27666611901606,1,3,1,6,5
"215",-3.69688,40.41245,44,"Entire home/apt",1,407,9,22,1,4.42,2,4,21,38,38,"t",0.7,6.7,3.3,3.78418963391826,3,3,1,2,1
"216",-3.69213,40.40546,100,"Entire home/apt",2,84,9,5,2,0.93,3,5,0,0,0,"t",1.6,7.4,3.2,4.60517018598809,2,4,2,6,4
"217",-3.71216,40.41949,141,"Entire home/apt",3,37,10,1,2,0.41,0,4,4,4,31,"f",0.8,6.3,3.3,4.94875989037817,3,2,3,6,4
"218",-3.68363,40.42711,250,"Entire home/apt",5,15,9,9,2,0.18,4,4,30,60,90,"t",2,5,5.3,5.52146091786225,2,4,2,3,3
"219",-3.69986,40.40223,70,"Entire home/apt",5,95,10,1,2,1.05,3,4,4,4,5,"f",1.6,7.9,2.4,4.24849524204936,3,4,2,6,4
"220",-3.70513,40.41548,76,"Entire home/apt",3,252,10,2,1,2.77,2,3,18,48,78,"f",0.2,6.6,3.2,4.33073334028633,1,1,1,4,1
"221",-3.70155,40.40829,119,"Entire home/apt",1,72,7,2,3,1.02,3,8,0,13,43,"t",1,7.3,2.7,4.77912349311153,4,1,1,1,5
"222",-3.70682,40.42763,62,"Entire home/apt",2,284,10,1,1,3.13,1,4,0,0,0,"f",1.2,5.3,4.3,4.12713438504509,3,4,2,4,3
"223",-3.69021,40.41826,350,"Entire home/apt",5,83,10,1,5,0.91,13,16,0,0,0,"t",1.1,6,4.2,5.85793315448346,4,2,3,6,5
"224",-3.70002,40.42688,62,"Entire home/apt",1,7,10,6,2,0.08,3,6,29,59,89,"t",1.2,5.2,4.5,4.12713438504509,3,3,1,4,5
"225",-3.70194,40.43015,54,"Entire home/apt",1,2,8,6,1,0.05,2,2,16,46,76,"t",1.5,4.9,4.8,3.98898404656427,1,3,1,2,1
"226",-3.70139,40.43184,60,"Entire home/apt",1,16,9,6,2,0.18,3,8,29,59,89,"t",1.7,4.7,4.9,4.0943445622221,1,4,2,4,2
"227",-3.69343,40.45298,41,"Entire home/apt",2,364,9,1,1,4.01,1,4,13,43,73,"t",4.1,2.3,7.4,3.71357206670431,4,4,2,6,1
"228",-3.69875,40.41147,90,"Entire home/apt",2,261,9,9,2,2.87,3,5,28,53,83,"f",0.7,6.9,3.1,4.49980967033027,4,2,3,4,4
"229",-3.70539,40.41183,51,"Entire home/apt",2,388,9,3,1,4.27,0,3,15,45,75,"t",0.6,7,2.8,3.93182563272433,1,1,3,3,3
"230",-3.70896,40.40818,50,"Entire home/apt",4,256,9,1,2,3,3,4,0,0,0,"t",1.1,7.4,2.3,3.91202300542815,1,1,2,5,5
"231",-3.70203,40.42411,37,"Entire home/apt",1,318,8,63,2,3.51,2,4,25,55,85,"t",0.8,5.6,4.1,3.61091791264422,2,2,1,6,5
"232",-3.70657,40.41699,39.29,"Entire home/apt",2,400,9,3,1,4.41,1,4,29,45,45,"t",0.3,6.4,3.3,3.67097003357037,1,4,1,3,4
"233",-3.57618,40.47606,47,"Entire home/apt",7,2,9,1,1,0.05,1,2,0,0,0,"f",12.6,9,15.7,3.85014760171006,3,3,3,3,1
"234",-3.70077,40.41631,110,"Entire home/apt",2,236,9,1,1,2.76,3,4,30,60,90,"f",0.2,6.4,3.5,4.70048036579242,1,3,3,3,3
"235",-3.7054,40.41011,83,"Entire home/apt",2,180,10,1,2,2.05,4,5,29,59,89,"f",0.8,7.1,2.7,4.4188406077966,1,1,1,5,2
"236",-3.69803,40.40921,70,"Entire home/apt",2,203,10,1,1,2.26,2,4,1,1,1,"f",1,7.1,3,4.24849524204936,3,1,3,1,4
"237",-3.70999,40.41872,101,"Entire home/apt",3,168,9,1,3,1.88,5,8,5,7,37,"t",0.6,6.4,3.3,4.61512051684126,1,1,2,5,3
"238",-3.70348,40.42458,53,"Entire home/apt",1,458,8,63,2,5.08,2,4,18,48,78,"t",0.9,5.6,4.1,3.97029191355212,4,2,2,4,3
"239",-3.70496,40.42151,40,"Entire home/apt",1,431,8,63,1,4.86,2,4,29,59,89,"t",0.5,5.9,3.8,3.68887945411394,4,1,1,1,2
"240",-3.70322,40.42703,45,"Entire home/apt",1,347,8,2,1,3.9,1,3,30,60,77,"t",1.1,5.3,4.4,3.80666248977032,1,3,1,6,1
"241",-3.69511,40.41483,84,"Entire home/apt",2,213,10,1,1,2.39,1,2,30,60,90,"f",0.7,6.4,3.6,4.43081679884331,4,1,3,1,1
"242",-3.70536,40.41707,101,"Entire home/apt",2,75,9,1,2,0.84,5,5,0,0,0,"t",0.2,6.4,3.3,4.61512051684126,2,2,2,2,5
"243",-3.7033,40.42185,135,"Entire home/apt",1,5,8,2,1,0.07,2,4,30,60,90,"f",0.6,5.8,3.9,4.90527477843843,1,3,3,2,1
"244",-3.69906,40.43846,102,"Entire home/apt",2,18,9,1,1,0.2,2,4,28,58,88,"f",2.4,4,5.7,4.62497281328427,2,2,1,6,3
"245",-3.70144,40.40938,51,"Entire home/apt",2,7,9,1,1,0.12,3,3,18,36,41,"t",0.8,7.1,2.8,3.93182563272433,2,2,3,3,4
"246",-3.70741,40.41211,109,"Entire home/apt",2,20,10,5,1,0.28,1,4,29,59,89,"f",0.6,7,2.8,4.69134788222914,3,4,3,3,4
"247",-3.70625,40.41288,85,"Entire home/apt",3,18,9,5,1,0.22,2,3,29,59,89,"f",0.5,6.9,2.9,4.44265125649032,4,2,2,2,1
"248",-3.70627,40.41294,230,"Entire home/apt",3,75,10,5,3,0.86,3,8,29,59,89,"f",0.5,6.9,2.9,5.4380793089232,4,1,1,3,5
"249",-3.70673,40.40795,50,"Entire home/apt",5,76,9,1,1,1.09,1,2,1,1,1,"f",1,7.4,2.4,3.91202300542815,1,2,3,1,3
"250",-3.69685,40.41205,155.43,"Entire home/apt",2,312,10,5,1,3.48,2,4,21,51,81,"f",0.8,6.8,3.3,5.04619546949481,4,3,2,2,3
"251",-3.71098,40.42204,47,"Entire home/apt",1,199,8,2,1,2.22,1,3,30,60,90,"t",0.9,6,3.6,3.85014760171006,4,4,3,6,1
"252",-3.69813,40.41179,510,"Entire home/apt",2,1,10,1,2,0.06,3,4,23,53,83,"f",0.7,6.8,3.2,6.23441072571837,1,3,1,3,5
"253",-3.70088,40.432,60,"Entire home/apt",2,193,10,2,1,2.23,2,4,5,27,57,"f",1.7,4.7,5,4.0943445622221,2,3,2,2,2
"254",-3.69901,40.40857,52.86,"Entire home/apt",3,14,9,1,1,0.17,2,3,0,0,0,"f",1,7.2,2.9,3.96764690917614,1,4,2,5,1
"255",-3.69487,40.41212,118,"Entire home/apt",3,6,8,31,1,0.08,2,4,0,0,0,"t",0.9,6.7,3.4,4.77068462446567,3,2,2,4,4
"256",-3.70335,40.43391,53,"Entire home/apt",2,28,10,1,1,0.34,1,2,0,0,15,"t",1.9,4.6,5.1,3.97029191355212,3,3,2,4,2
"257",-3.67884,40.40668,170,"Entire home/apt",4,144,10,1,3,1.63,4,6,9,17,22,"f",2.4,7.3,4.2,5.13579843705026,3,1,3,4,4
"258",-3.70784,40.41741,81,"Entire home/apt",3,87,10,6,2,1.03,3,4,22,22,49,"f",0.4,6.4,3.3,4.39444915467244,4,3,3,5,2
"259",-3.70169,40.409,41,"Entire home/apt",1,415,9,22,1,4.69,2,4,21,38,38,"t",0.9,7.2,2.8,3.71357206670431,3,3,3,1,2
"260",-3.70223,40.40786,65,"Entire home/apt",1,105,9,4,1,1.23,2,4,0,0,0,"f",1,7.3,2.6,4.17438726989564,1,3,1,3,1
"261",-3.70107,40.41628,90,"Entire home/apt",2,4,10,1,1,0.05,1,2,0,0,0,"f",0.2,6.4,3.4,4.49980967033027,4,4,2,4,2
"262",-3.69412,40.39166,79,"Entire home/apt",7,342,9,1,2,4,3,4,29,59,89,"t",2.9,9,2.6,4.36944785246702,3,2,1,3,4
"263",-3.69565,40.40926,50,"Entire home/apt",7,68,9,1,1,1.99,2,4,0,0,0,"f",1.1,7.1,3.2,3.91202300542815,1,4,1,2,3
"264",-3.70352,40.41805,125,"Entire home/apt",2,208,9,3,2,2.35,2,6,30,60,90,"f",0.1,6.2,3.5,4.8283137373023,4,2,1,1,2
"265",-3.69916,40.42119,86,"Entire home/apt",4,29,9,3,1,0.36,4,3,0,0,0,"f",0.6,5.8,4,4.45434729625351,2,3,2,4,4
"266",-3.70906,40.42377,37,"Entire home/apt",1,354,8,63,2,4.02,3,5,30,60,90,"t",0.9,5.8,3.9,3.61091791264422,1,1,2,5,5
"267",-3.70004,40.41437,76,"Entire home/apt",3,62,9,1,1,0.85,2,4,0,0,0,"f",0.4,6.6,3.3,4.33073334028633,3,4,1,2,2
"268",-3.7092,40.42435,106,"Entire home/apt",5,20,9,32,1,0.23,2,4,0,0,0,"t",1,5.8,3.9,4.66343909411207,3,4,2,2,1
"269",-3.69917,40.42075,143,"Entire home/apt",3,16,8,31,1,0.2,3,3,0,0,0,"t",0.6,5.9,3.9,4.96284463025991,3,4,2,4,2
"270",-3.70349,40.4166,100,"Entire home/apt",2,212,9,3,1,2.44,1,5,30,55,85,"f",0,6.4,3.4,4.60517018598809,2,4,3,3,4
"271",-3.69349,40.39518,82,"Entire home/apt",5,113,9,2,4,1.46,9,8,8,17,38,"t",2.5,8.6,2.6,4.40671924726425,2,4,1,2,7
"272",-3.71165,40.42251,50,"Entire home/apt",2,258,9,12,1,2.94,1,4,8,38,56,"t",1,6,3.7,3.91202300542815,1,1,2,1,1
"273",-3.70371,40.4167,125,"Entire home/apt",2,191,8,3,2,2.18,2,6,30,60,90,"f",0,6.4,3.4,4.8283137373023,1,4,1,2,2
"274",-3.70963,40.42217,47,"Entire home/apt",2,217,9,12,1,2.53,1,2,30,60,90,"t",0.8,6,3.7,3.85014760171006,3,3,1,5,3
"275",-3.69867,40.43934,86,"Entire home/apt",2,35,9,1,2,0.4,3,5,30,60,90,"f",2.5,3.9,5.8,4.45434729625351,3,3,3,3,5
"276",-3.6611,40.44791,85,"Entire home/apt",3,53,9,1,2,0.88,2,3,27,42,72,"f",5,3.2,8.3,4.44265125649032,2,4,3,4,3
"277",-3.60533,40.40209,38,"Entire home/apt",2,141,9,1,1,1.64,3,4,16,40,60,"f",8.5,10.1,10.2,3.63758615972639,3,2,3,4,2
"278",-3.69622,40.41318,48,"Entire home/apt",2,6,8,1,2,0.16,2,3,0,0,0,"f",0.7,6.6,3.4,3.87120101090789,1,4,1,2,5
"279",-3.70061,40.41495,54,"Entire home/apt",3,349,9,24,1,3.97,1,4,0,30,60,"t",0.3,6.5,3.3,3.98898404656427,2,1,2,2,2
"280",-3.69461,40.40562,50,"Entire home/apt",2,439,9,1,2,5.01,3,4,0,0,6,"t",1.4,7.4,3,3.91202300542815,3,1,1,4,4
"281",-3.70313,40.4228,35,"Entire home/apt",1,469,9,63,2,5.45,3,5,21,51,81,"t",0.7,5.7,4,3.55534806148941,3,1,1,2,5
"282",-3.67649,40.42969,364,"Entire home/apt",3,1,10,2,6,0.03,8,6,27,57,87,"t",2.7,4.7,5.9,5.89715386763674,1,1,2,4,6
"283",-3.69502,40.45107,56,"Entire home/apt",5,6,9,1,1,0.72,2,2,0,0,0,"f",3.9,2.5,7.1,4.02535169073515,3,4,3,4,1
"284",-3.70973,40.4129,68,"Entire home/apt",3,76,9,1,1,3.14,2,4,0,0,0,"t",0.7,7,2.7,4.21950770517611,1,3,3,1,3
"285",-3.71031,40.41638,62,"Entire home/apt",1,343,10,2,1,4.13,2,3,0,0,13,"f",0.6,6.6,3.1,4.12713438504509,2,1,3,4,3
"286",-3.70099,40.42033,54,"Entire home/apt",3,16,9,1,1,0.33,1,2,0,0,0,"f",0.4,5.9,3.8,3.98898404656427,3,2,1,5,3
"287",-3.70624,40.41052,48,"Entire home/apt",3,165,9,2,1,1.97,1,2,30,60,90,"t",0.7,7.1,2.7,3.87120101090789,4,3,1,1,2
"288",-3.70313,40.41015,80,"Entire home/apt",2,32,9,2,2,0.4,2,4,0,12,42,"t",0.7,7.1,2.8,4.38202663467388,1,4,3,3,5
"289",-3.70147,40.41082,76,"Entire home/apt",3,293,10,1,2,3.58,2,3,0,0,0,"t",0.7,7,2.9,4.33073334028633,1,1,1,6,2
"290",-3.68139,40.46318,75,"Entire home/apt",2,14,10,1,1,0.19,3,2,30,60,90,"t",5.5,1,8.8,4.31748811353631,1,3,3,3,4
"291",-3.7051,40.40791,69,"Entire home/apt",2,56,9,1,1,0.65,2,4,0,29,59,"f",1,7.4,2.5,4.23410650459726,4,2,3,6,2
"292",-3.70326,40.42255,48,"Entire home/apt",2,198,9,2,1,2.3,1,4,0,29,59,"t",0.6,5.8,3.9,3.87120101090789,2,2,1,6,3
"293",-3.70069,40.42037,58,"Entire home/apt",5,167,9,1,1,1.93,1,2,29,59,89,"f",0.5,5.9,3.8,4.06044301054642,4,4,3,4,2
"294",-3.70258,40.4236,90,"Entire home/apt",2,364,9,1,2,4.22,0,6,0,0,0,"t",0.8,5.6,4.1,4.49980967033027,4,1,2,2,5
"295",-3.70691,40.41509,65,"Entire home/apt",2,544,10,2,1,6.3,1,2,0,0,1,"f",0.4,6.6,3.1,4.17438726989564,3,3,2,1,2
"297",-3.7042,40.42133,44,"Entire home/apt",2,260,9,1,1,2.99,2,2,29,59,89,"f",0.5,5.9,3.8,3.78418963391826,1,2,3,6,3
"298",-3.71152,40.41595,85,"Entire home/apt",3,209,9,2,1,2.45,1,3,30,60,90,"f",0.7,6.7,3,4.44265125649032,4,4,3,5,4
"299",-3.71201,40.41009,75,"Entire home/apt",3,98,9,1,2,1.16,3,6,30,60,90,"f",1,7.3,2.4,4.31748811353631,4,2,2,2,2
"300",-3.70292,40.4225,39,"Entire home/apt",5,102,8,5,1,1.2,3,3,13,13,27,"f",0.6,5.8,3.9,3.66356164612965,4,3,3,4,4
"301",-3.71091,40.42183,121,"Entire home/apt",7,48,9,13,1,0.57,2,4,1,2,18,"f",0.9,6.1,3.6,4.79579054559674,1,3,2,2,4
"302",-3.71091,40.42183,112,"Entire home/apt",7,41,9,13,2,0.48,2,4,0,21,46,"f",0.9,6.1,3.6,4.71849887129509,1,2,2,5,5
"303",-3.69615,40.40767,69,"Entire home/apt",2,31,9,1,1,0.4,2,3,29,59,89,"f",1.2,7.2,3,4.23410650459726,1,3,1,1,4
"304",-3.70913,40.41028,65,"Entire home/apt",3,307,9,28,3,3.6,3,6,0,0,0,"t",0.9,7.2,2.5,4.17438726989564,1,2,2,5,6
"305",-3.69073,40.50403,59,"Entire home/apt",4,179,10,1,1,2.07,1,2,24,54,84,"f",9.8,3.7,12.9,4.07753744390572,4,3,1,3,1
"306",-3.70373,40.41514,58,"Entire home/apt",3,282,10,2,1,3.35,2,2,25,55,85,"f",0.2,6.6,3.2,4.06044301054642,1,3,2,1,2
"307",-3.67126,40.4246,160,"Entire home/apt",7,30,9,1,3,0.36,5,6,0,0,0,"f",2.9,5.3,5.8,5.07517381523383,1,2,3,2,3
"308",-3.67968,40.42498,135,"Entire home/apt",3,78,9,1,4,0.91,0,7,0,0,0,"f",2.2,5.2,5.3,4.90527477843843,3,4,3,4,5
"309",-3.61466,40.41841,60,"Entire home/apt",3,19,9,1,1,0.47,1,2,0,0,0,"f",7.5,8.3,9.8,4.0943445622221,2,4,2,4,2
"310",-3.70355,40.40749,49,"Entire home/apt",1,179,9,2,1,2.11,2,3,16,16,39,"t",1,7.4,2.5,3.89182029811063,4,3,3,4,4
"311",-3.69747,40.41943,113,"Entire home/apt",3,7,10,31,1,0.09,2,4,0,0,3,"t",0.6,6,3.9,4.72738781871234,3,2,2,2,1
"312",-3.71102,40.42094,51,"Entire home/apt",2,245,9,12,1,2.97,1,3,18,44,74,"t",0.8,6.2,3.5,3.93182563272433,1,1,3,1,2
"313",-3.70215,40.41929,90,"Entire home/apt",1,45,8,1,1,0.55,2,4,27,57,87,"f",0.3,6.1,3.7,4.49980967033027,1,3,2,3,3
"314",-3.69852,40.42685,64,"Entire home/apt",3,15,9,2,1,0.18,1,3,28,58,88,"t",1.2,5.2,4.6,4.15888308335967,4,2,1,1,1
"315",-3.7033,40.42753,38,"Entire home/apt",1,516,9,2,1,6.12,1,2,30,60,90,"f",1.2,5.2,4.4,3.63758615972639,4,1,2,5,4
"316",-3.70627,40.40843,50,"Entire home/apt",3,129,9,2,1,1.55,1,2,30,60,90,"t",1,7.3,2.5,3.91202300542815,3,3,3,1,2
"317",-3.7049,40.41178,30,"Entire home/apt",1,345,9,1,1,4.04,2,3,6,18,48,"f",0.6,7,2.8,3.40119738166216,3,2,1,2,4
"318",-3.67803,40.42978,96,"Entire home/apt",5,74,9,1,1,0.88,2,4,30,60,90,"f",2.6,4.7,5.8,4.56434819146784,1,4,1,5,4
"319",-3.70627,40.42326,92.86,"Entire home/apt",2,51,9,1,1,0.79,1,4,28,58,88,"t",0.8,5.8,3.9,4.53109298259178,1,2,3,6,1
"320",-3.7144,40.43636,95,"Entire home/apt",1,18,9,2,1,0.28,2,4,30,60,90,"f",2.4,4.8,5.1,4.55387689160054,1,1,1,5,4
"321",-3.69927,40.41514,71,"Entire home/apt",4,80,9,1,1,1.25,1,2,30,60,90,"f",0.4,6.5,3.4,4.26267987704132,4,4,1,2,3
"322",-3.6989,40.42474,110,"Entire home/apt",7,17,9,1,1,0.27,1,2,28,58,88,"f",1,5.4,4.3,4.70048036579242,4,2,3,5,2
"323",-3.70591,40.41314,135,"Entire home/apt",3,73,9,1,3,0.87,5,6,23,53,83,"f",0.5,6.8,2.9,4.90527477843843,1,3,1,2,5
"324",-3.70186,40.42543,50,"Entire home/apt",3,458,9,2,1,5.42,2,3,0,0,0,"f",1,5.4,4.3,3.91202300542815,4,3,3,3,3
"325",-3.69174,40.42652,60,"Entire home/apt",2,136,10,1,2,1.67,3,7,0,0,0,"f",1.5,5.1,4.8,4.0943445622221,1,4,3,5,3
"326",-3.71091,40.42183,127,"Entire home/apt",7,64,9,13,1,0.8,2,4,9,39,59,"f",0.9,6.1,3.6,4.84418708645859,1,2,3,2,2
"327",-3.70753,40.40348,100,"Entire home/apt",3,50,9,5,2,1.63,3,6,0,0,0,"t",1.5,7.9,2,4.60517018598809,3,2,3,1,5
"328",-3.70038,40.41544,63,"Entire home/apt",2,60,9,7,1,0.7,2,4,30,60,90,"f",0.3,6.5,3.4,4.14313472639153,3,4,1,2,1
"329",-3.70046,40.4163,120,"Entire home/apt",2,46,9,7,2,0.57,3,5,30,60,90,"f",0.2,6.4,3.5,4.78749174278205,4,3,2,6,5
"330",-3.70822,40.40856,70,"Entire home/apt",4,24,9,3,1,0.28,2,4,0,0,0,"f",1,7.4,2.4,4.24849524204936,4,1,2,2,1
"331",-3.65264,40.42849,55,"Entire home/apt",5,98,10,1,1,1.16,1,2,16,16,43,"f",4.5,5.4,7.4,4.00733318523247,4,3,2,6,2
"332",-3.70341,40.42252,55,"Entire home/apt",2,197,9,1,1,2.49,2,3,28,58,80,"t",0.6,5.8,3.9,4.00733318523247,3,1,1,2,2
"333",-3.70347,40.42023,68,"Entire home/apt",3,45,9,1,1,0.9,2,3,23,53,83,"f",0.4,6,3.7,4.21950770517611,1,3,1,3,4
"334",-3.70744,40.41474,42,"Entire home/apt",1,340,9,22,1,4,2,4,21,21,21,"t",0.4,6.7,3,3.73766961828337,4,4,3,3,2
"335",-3.61762,40.43995,64,"Entire home/apt",1,297,9,2,2,3.59,4,6,27,53,69,"t",7.7,6.5,10.6,4.15888308335967,4,2,1,2,3
"336",-3.70222,40.41666,70,"Entire home/apt",1,210,10,2,1,2.49,2,3,29,59,89,"f",0.1,6.4,3.4,4.24849524204936,3,2,1,5,2
"337",-3.70467,40.4217,45,"Entire home/apt",1,236,8,63,1,2.83,2,4,30,60,90,"t",0.6,5.9,3.8,3.80666248977032,3,4,3,6,1
"338",-3.69955,40.41555,69,"Entire home/apt",2,40,9,7,1,0.51,2,4,30,60,90,"f",0.3,6.4,3.4,4.23410650459726,4,1,3,1,4
"339",-3.69733,40.40934,70,"Entire home/apt",2,331,9,1,2,3.94,4,7,30,60,90,"f",1,7.1,3.1,4.24849524204936,4,2,3,6,4
"340",-3.67456,40.42774,72,"Entire home/apt",2,211,10,1,2,3.68,0,3,25,55,85,"t",2.7,5,5.9,4.27666611901606,4,4,1,1,3
